review,label
"Cynthia and her husband were incredible hosts!! I felt like I was back home. The space was very clean. Very welcoming. Truly helpful,kind, and caring. ",1
Thankyou for making us feel so welcome in your beautiful house. ,1
"we had a good stay with Cynthia. the room and shower were pretty clean and the lively family was very nice and welcoming. breakfast was pretty straight forwards but sufficient. 
the neighborhood is very quiet and residential. we felt we didn't want to stay outdoors too late at night there. it is also quite far from the main city. we had to take a bus to a train or two every time we wanted to venture out. we felt we spent a lot of our time on public transportation. it's about an hour to get to the center of Boston. 
but- there are a few Jamaican ""restaurants"" (fast and casual counters) walking distance from the house. we enjoyed the Jamaican patties very much.  ",1
Cynthia was greeting us even before we arrive and was extremely welcoming.,1
We loved to stay with her and her family. They are very kind. I got for sure new friends. Thank you.,1
Cynthia and her family are sweet hospitable people. Our stay was comfortable and enjoyable. The room was clean and had a private bath. Would stay there again and recommend it to others. Many thanks!,1
"Cynthia is a excellent host. Her home is busy, but I enjoyed all of the action (baby, pet, other guests, etc.). It is a very family centered environment. Mattapan is sort of a hike outside of the city, but the bus stop is literally less than a block away. The room I stayed in was very comfortable and clean and, again, Cynthia was very accommodating. I would definitely stay there again if the need arose.",1
"Everything was perfect and as described, the room is very comfortable and it has everything I need. The bathroom is also really big. Cynthia is very nice host and for sure will help you with everything you need. Very recommended.",1
I spent one more night at Cynthia's after getting back from Montreal. Nothing changed from what I wrote about my previous stay there :),1
"Cynthia and Keith are very nice hosts, super friendly and make sure the guests have everything they need. The room is big, clean and it looks exaclty as it looks on the pictures. They provided us with breakfast in the morning which is a very generous gesture which we appreciated a lot (bagels, fruits, coffee, tea, eggs, bacon). The small bathroom is shared with the whole family plus other guests but this was fine. I would recommend this place to other people, but it may not be the best one for people who like it ectremely clean because they do have pets which are definitely noticeable. ",0
"Me and my girlfriend stayed here a couple of days and in fact I don't think we could find a better place in Boston. The room is cozy, there is wifi and tv, and the house is less than 2km walk from Mattapan Station which connects you to the Boston subway system. Cynthia and her family are  very warm, welcoming people. It was a pleasure to be there.",1
"This was my first Airbnb stay and I'm really happy that I choose to stay with Cynthia and her family. They were very welcoming and helped me to find my way around Boston. Although the house is located a little bit outside the Boston downtown area, it has a good connection to public transport(bus and train). I also enjoyed the breakfast they offered. All in all I would  recommend staying there and if I ever come back to Boston, I would stay with Cynthia and Keith again! ",1
The place is nice and beautiful. Families and pet here create a comfortable sense and Cynthia is nice and will to communicate with us.,1
Cynthia and Keith are both really nice and welcoming and it is great to chat with them! They are also very helpful and happy to provide suggestions/information on the area. The room was homey with a comfortable bed and their house is really close to public transportation. We definately recommend a stay with Cynthia and Keith. Violetta and Thomas,1
"Thank you to Cynthia and her family for welcoming us into their home. We had a lovely experience. The room was great and the house was beautiful. We also had the added bonus if meeting the gorgeous Izzy, a very friendly dog. ",1
Another great airbnb experience. Cynthia has been very hospitable and even cooked lunch for my friend and I once! Good price and nice hosts. Love her dog:) ,1
Cynthia and her family were very friendly and made us feel welcome in their home. The listing was exactly as described with convenient access to the metro using the 31 bus. We really enjoyed our stay!,1
"Host was very accommodating, I had to check in late but she made it very easy. Host family was welcoming, the room was clean, spacious. Overall a very pleasant stay.",1
"Cinthya had a wonderful spacious Victorian house that is exacly as described, clean and comfortable. Cinthya  and Keith are verry friendly hosts and we had a delicious breakfast, and the communication was pleasant and informative. The house is in a quiet area and parking was no problem. Higly recommendable for Boston visitors. ",1
"Cynthia  and family are friendly and kind, specially when I arrived late her home she was waiting me,I appreciate that. Thanks you so much.",1
Enjoyed my stay. Host were friendly and the home was cozy.,1
"Cynthia and her family were lovely and made us feel very comfortable. They offer also a breakfast in the morning. The room and the bathroom correspond to the description. The neighborhood seems fine, and it is 25 mins from downtown Boston taking a bus and then the subway.  ",1
"Staying at Cynthias house was really nice for me and my friend. Cynthia wasn't there for the first two days, but her grandchild Misha was. She showed us some spots in the city and we had a lot of fun. Their pets are so cute! Our room was very clean and we even had our own TV and Wi-Fi there. Breakfast is served in the morning, which is also really good.
It can be a little hard to get there, especially if you're backpacking like us. But it is possible to go there via public transportation.",1
"We were part of the family. We felt very welcome. Breakfast is a social event.
Nice spacious room.
Enough parking space. The neighbourhood is far from downtown.",1
"Cynthia was awesome! Though we didn't really see much of her, she was clear and concise with instructions, and helpful too. She even lent us her bus/train pass so it was more convenient for us to travel around!:)",1
"love the friendly family soooooo much!The room is very clean,so is the shared bathroom,just like Im in my home in China.Cynthia and her daughter even cook for me and my friend,delicious breakfast,lovely kids,very precious experience for me for the first time using Airbnb ω ",1
"Cynthia is a very nice and helpful person. 
She made sure someone was there to welcome us after a long day of travel. She has a lovely house which is clean and familiar. Her house is 20 minutes away from downtown. We could use her kitchen any time. Cynthia made sure that we felt comfortable and had everything we needed. Her daughter always gave us good suggestions of places to go. 
And the best was: the breakfast every morning :) 
Thank you very much, for the nice time.",1
"My wife and I loved it here, Mrs. Cynthia was a great host.  Honestly, the room was big and comfortable like an upscale hotel.  Public Transportation was close by.  Would highly recommend!
",1
Cynthia was very responsible. I contacted her before checking in to see what we needed to do and she responded within a good time frame.  Room was clean and warm and her family members definitely made us feel at home.  ,1
"Cynthia and her family were extremely accommodating and friendly to us. They took care of our short stay in Boston. The location is great, just one block away from bus station and Boston transportation system doesn't disappoint. All in all, I had a great airbnb experience with Cynthia and family.",1
Nice comfortable room. Bed was perfect for me. Everything is very organized! They were kind enough to let me stay one night only.,1
"Everything was awesome. We felt like home, staying there. Cynthia and her family were so nice and kind to us. We learned so fast how to get to downtown and it was only 25 min. to get there.",1
The place is okay for budget travel & short-term stay.,1
Cynthia and her whole family were very welcoming.  My daughter and I felt ourselves at home.  Cynthia went above and beyond to help us navigate Boston.  I wish her and her family well.,1
The host is very accommodating in terms of the schedule of checking in. Keep in good communication. Very helpful by arranging pick up at the bus stop. The room is spacious.,1
"I loved staying with Cynthia and Keith. They are both wonderful kind people, and the room was perfect. I recommend this Air B and B to anyone! I would stay here again in a heart beat. Thanks again for a great stay in Boston! ",1
"My visit was quick, just a night, but the room was just what we needed. Comfy firm bed, clean sheets and towels, and a great shower! The family was welcoming but not obtrusive. Cynthia was welcoming and generous. ",1
"Stayed for 4 days at this residence in Dorchester. About 40 mins to get downtown in all (walk + bus + train). Parking easily available outside. The room was spacious and had a good view + clean. Bed was comfortable, bathroom was clean. Did have some bathroom issues as only 1 bathroom shared with a family of 3 people + 2 guest bedrooms. Me and my companion woke up early each morning to avoid these bathroom issues, but the last day we were a bit delayed as the second guest bedroom was rented . Other than that was a delight staying with the family, its dog and rarely visible cat.",1
"Overall great experience. Very comfortable and clean room, very good food in the morning, and very kind and welcoming hosts. I'd definitely stay here again.",1
"First of all I want to mention that Cynthia is a very nice and welcoming person and we enjoyed her presence. 
We were a bit disappointed that the room didn't quite look like it was presented in the pictures on the site, though maybe our expectations were a bit high. The bathroom could have been cleaner. 
Overall it was ok, but we have to rate it as average because we had better accommodation during our US trip. ",0
"The host had been very welcoming, the room was clean, the sheets were too (very important). There was A/C and wifi. No problem with having our privacy. The house is in a Jamaican neighborhood, it had been a bit of culture shock but we felt at home really quickly and we're happy to learn more about the culture and the food. Great experience, we would book with her again !
",1
"Cynthia met us very late to let us in and was very welcoming and accommodating. The house and room was clean and pleasant. Unfortunately we stayed on a Saturday night and the noise from the street was very loud as various neighbors were partying. The Windows are thin and if you are a light sleeper this place might be difficult on a weekend. Also, the walls are thin and you can hear if people are walking around outside the room which is another difficulty for light sleepers. We ended up not getting any sleep because we are both light sleepers and decided to stay somewhere else the next night. A lovely and clean home over all with kind hosts though.",1
It was a very comfortable home and vwry beautiful.  The riom was perfect and just what we needed for the night.  Everyone in the home was super nice and helpful.,1
"Cynthia was great! She was very helpful in giving us ways to get to and around the city as first timers! Our room was nice and clean too! Her home is located a few miles away from the city, but it is so quick and easy to get there via bus, train, or car. Overall, she was an awesome host and her home is a decent place to stay for a couple of nights.",1
"The host hasnt been there as said via mail before. When we arrived another couple was waiting for the closed door. After 45 Minutes her son arrived, but didnt let us in. After a while and a call with his Mum, we could enter. We asked to cook Pasta Because we were very hungry, he didnt allow. We had to wait until his mom came. She was at least Friendly. The Room was okay, tv doesnt work. Bath not that Expected clean. Loud Family. For one short Night okay. ",0
"Cynthia and her family were so nice w me and my BF, they waited for us until 4am to do check in , we felt free in her house! By car is 20 min to Boston, and on Saturday get neighbors were throwing a party, we could hear from the room but it was hit a issue for us! ",1
"Very nice and clean room, Cynthia and her family are awesome, open minded and advisor ! 

We will not hesitate to come again if we have the opportunity !",1
"I went to Boston with my wife and my 7-month old son. The apartment was very nice, good located, Anne was quite helpful; and the whole experience is highly recommended.  ",1
"The location was perfect--right next to a T stop and about 10 to 15 minutes from anywhere we wanted to go. The apartment was in a very nice building.  The apartment itself was fine, though directions for connecting to the internet would've been helpful.  The apartment was clean, though dusty.  We ended up having to change the sheets as they were not clean, fresh linens.  There also wasn't any toilet paper, paper towels, or coffee filters so we had to get our own. Anne was very kind and helpful, though.  I would definitely recommend staying here or in another one of her properties.  I would certainly stay at one of her properties the next time I'm in Boston.",1
"Wow, Anne offers a nice Apartement near the Town Hall and is very helpful with everything. We had a very good time and would visit again for sure. Thank you again, Anne. ;O)",1
"We had an enjoyable stay. The location was perfect. The place was comfortable, although a hair dryer in the apartment would be helpful. We did not have the best return communication from Anne prior to our arrival, however, she was very pleasant and helpful in person. We would not hesitate to stay here in the future, and we have already recommended it to friends.",1
"A bit of a pain getting access but the place is nice enough, in a great area and the building itself is very nice",1
Great location and very helpful host. Everything I needed was in the apartment. Warm inside on the cold days. Very reasonable rates as well. Much more homely than a hotel room. This will be my first choice next time I come to Boston.,1
"The Apartment was great. Perfect location, 2 mins from Boston Common. Everything you need for your stay is in the apartment and it is close to all amenities. Easy access to and from airport and around Boston on T. Cheaper than a hotel and a lot more private. Would not hesitate to stay here again",1
"The appartment was real value for (URL HIDDEN) was centrally located and provided easy access to Boston's attractions.the apartment itself was cosy and comfortable.Due to location there is trouble with parking and the nearby parking places are quite expensive.However the parking in Boston common had more reasonable prices.Overall we enjoyed our stay in the bright one bedroom on Beacon st. Anne was a very helpful host ,accessible and provided us with all info necessary.She was friendly and helpful.Iwould recomend her as a host.",1
"My stay was very good.

Anne is very helpful and readily available.

The apartment has old furniture but is very comfortable and quiet. Heating works like a charm. Bathroom is spacious and the kitchen has all you'll need.
The bed sofa can accomodate two people. If you plan on having visitors note there aren't doors between the livingroom and the bedroom (there's a corridor) and the bathroom door opens to the bedroom.
Wi-fi works fine and with good bandwith.

The location is simply the best. Being a young adult, It's a 2 minute walk to Park station, 5 min to State and Downtown Crossing (and that should cover all T lines). It's a 15 min walk to the MGH hospital complex or the shopping area at Boylston/Newbury street. Boston University, Beth Israel, Harvard square are 30 min away by T line. You're on top of the hill which isn't too steep to walk around. There's lots of pubs, fast food and restaurants. There's a very helpful conveniency store with ATM machine on the building next door.

If you're planning on visiting Boston for tourism you might not even need public transportation to see 80% of the city's points of interest. If you come to work, you'll get most places fast. The Beacon Hill neighborhood is a lovely and safe location to just stroll around.

Taxi cost me around 25$ from the airport to the apartment sunday night. If you bring luggage from the silver line note that Park street station does not have elevators.

Definitely would come back.",1
Our stay at Anne's place was great. Anne was very professional and easy to communicate with. The apartment had everything we needed plus an amazing view of Boston from the rooftop deck. The location is perfect. We would definitely book again. ,1
Just loved it! Thanks!,1
"This apartment in Boston was prefect for me.  I was in town for a month for work and had my wife visiting so I wanted a place with more than a hotel could provide.

This apartment has an amazing view of the Golden Dome from the living room. The kitchen is small but adequate.  The bedroom is big and full of light.  The mattress and pillows are old and need replacing. The bathroom is big with minimal to no counter space and low water pressure but not terrible.  

I was in Boston in July. It was hot.  There is one widow AC in the living room which cools nicely but as the bedroom is down a long hallway it stayed a pretty warm temp. So, I asked for a fan to get some of the cool air from the AC down to the bedroom.  Anne provided one the next day. I like it cool/cold when I sleep and the fan was perfectly adequate to make me comfortable sleeping. I suggest getting a 2nd AC for the bedroom however the fan worked just fine.

Anne was extremely accommodating.  To the extent of not only getting a fan, but getting a new TV for me when I mentioned I travel with an AppleTV and the existing TV didn't have an HDMI port.  I came home the next evening and she had replaced the TV with a newer one that had the necessary inputs!

The Building is beautiful with a doorman and rooftop deck over looking the Golden Dome and Commons in an amazing area.  Just beautiful. I had a great time.

I highly recommend this listing.",1
"The place was great and as described in the listing. Anne was excellent, quickly responsive to any communications,  and a pleasure to work with. I will do business with her again next time.",1
"This is a lovely apartment, and Anne is a great host. She has just the right mix of attention and non-interference. We never saw her, but replies to text messages came almost instantly. Everything was where it should be (from the keys to the coffee filters), and the place was very clean. The location is convenient and the building is lovely. The kitchen is well-equipped but a little cramped, but then most people on holiday will probably not be eating in much.

We know where we will be staying when we come back to Boston! ",1
"Had a great stay. Apartment was very convenient, centrally located, had everything we needed and a very nice space for the cost. Would definitely stay again. ",1
"Nice and clean apartment, very centrally located.  Booked the apartment really late but Anne was very kind to accommodate all my needs.   ",1
"Best location in Boston. Incredibly convenient. The view of the gold dome from the window was spectacular. Didn't have any problems, so we never needed to contact Anne during our stay. Prior to coming, Anne was very helpful and responsive. ",1
"Anne was very responsive and very helpful! The location of the apartment can't be beat. The only caveat is that the bed is uncomfortable. There is only one a/c unit, which worried me, but with the aid of a box fan, the whole apartment cooled down quickly. Thanks, Anne!",1
"The apartment  was clean and move in ready!  The kitchen was great, it allowed us to cook for ourselves and not eat out everyday. Whole foods is right around the corner.",1
"Great host, great apartment and an even better location. Couldn't recommend this apartment enough. Very spacious apartment within walking distance of all the sights",1
Great location and amazing host ... thanks!! Very welcoming and look forward to coming back soon.,1
I stayed for 2 nights at a great 1 bedroom w/ a loft. The location could not have been more perfect. The place had everything you would need. My host Jesse was very courteous with my check in and check out. I look forward to Returning to Boston and staying in this great location. ,1
"Jesse's apartment has an unbeatable location. We were within walking distance of almost everything in Boston including the Public Garden, Downtown Crossing, Boston Commons, Newbury Street and much more. As for the apartment itself, it's small so it's good for 2-3 people, more than that it will be too crammed. One of the downsides, there was no place for us to put our clothes all the ,closets were full. The kitchen is not fully stocked; so you have to go food shopping as soon as you get here. The Wifi is excellent, very fast. The bathroom is small; the tub wasn't very clean, towels weren't plentiful so I suggest bringing extras. Other than that everything was good, and we had a good stay.
Sent from my iPhone",0
"Jesse was a wonderful host, very responsive, and accommodating. The location is unbeatable, and he was kind enough to have a list of things to do while in the city. I would absolutely book with Jesse again and recommend this location to anyone staying in the Boston area. ",1
Jesse is really a good host. And the house is perfect. ,1
The location could not be beat for marathon week-end. There was plenty of bottled water for our runner :)   Jesse went out of his way to make sure we would have enough bedding for the four of us. It was a tad small for four people but it certainly worked. Jesse was very accommodating regarding check-in and check-out. We would stay there again if we were to visit Boston again. ,1
"Clean room, clean sheets, clean towels, toiletries. Wifi was provided, overall had a decent experience.",1
"Jesse is a fantastic host. From our first communication to checking out, he went out of his way to be friendly and helpful. He provides a great list of recommendations to local restaurants and sights in the area. The apartment itself is located on one of the most beautiful streets in Boston, and overall made for a very comfortable and restful stay. When I'm back in Boston, I hope Jesse's place will be available so I can stay again-one of my best Airbnb experiences yet!",1
"The loft was spacious, my family had a great stay. Would recommend 5/5.",1
"Had a wonderful few days in Boston at Jesse's Back Bay studio.  It is as cute as pictured and in a fantastic location.  We literally walked EVERYWHERE we wanted to go no problem - the riverfront, Newbury St, the Provincial Tower, Public Library, Faneuil Hall (and I know I spelled that wrong - sorry!), Public Garden, Commons, to the harbor for a cruise, North End/Little Italy... it was great!!  Apt is clean, cute, comfy, nice kitchen, couple interesting books, TV (which we never watched - too many other things to do!), plenty of room for two.  Jesse was nice, met us on the front steps, left us some touring info... nice host.  Would definitely stay here again.",1
"My folks from the west coast were visiting me in NY, so we planned a night in Boston, as they had never been before.  This place is AWESOME! The location is amazing,  lots of food options, bars, coffee shops, and everything else you can think of.  Commonwealth Ave is gorgeous, and all of Boston is pretty much walking distance from this place.  The place itself is super cool.  Old, but super well kept building with lots of character.  Jesse was great as well.  I got in a little late but he was able to meet with me and my folks at the door step, gave us a 5 minute tour of the place, handed a handy sheet with all kinda of things to do,  places to eat, etc and then he was on his way.  Great host.",1
Great location and great place. The place was within walking distance to Feenway Park!. Jesse was very accommodating and flexible with our arrivals and departures. I would definitely stay here again. ,1
"A fantastic central location, and a great way to live like a local. Jesse was great to work with and I would definitly rent here again.",1
"This was a great stay in Boston! The location is excellent, the place is very comfortable, and the interaction with Jesse, the host, was very straightforward. Jesse was very flexible about my check in time and met me to show me the place and give me information upon my arrival. Everything was clean and ready to go. When needed, Jesse was quick to reply and give me information as needed. Checkout was a breeze. Would happily stay here again. ",1
"Great location and a very charming building. The place is cozy, but was perfect for me, my wife and teenage daughter. Quiet at night and close walking distance to lots of dining, shopping and entertainment in Boston. Bed was a little uncomfortable for me and my wife, but wouldn't stop us from staying here again. Host Jesse was a great communicator and flexible with check in and out. Recommend!",1
Jesse was gracious and very approachable. He gave us great direction of the area with a list of places to go and things to do. Really enjoyed meeting him!,1
"Jesse's apartment was a great place to be for our few days in Boston. It was in a very convenient location and had everything we needed. Its view of the park was very pleasant, and it was great to be near the action on Boylston and Newbury Streets. We had a great time there!",1
"This is absolutely the best location in Boston. I wanted to show my kids what it's like to live in Boston and thanks to Jesse's bnb I did.
Jesse wa super nice and accommodating in terms of check in and check out.
I was worried abt my morning coffee so he went an bought extra nespresso pods.
The place is cute and full of character. My kids loved the loft. He has board games , books and an Apple TV was a big plus. You can watch pretty much anything you want if you have an apple product that connects to internet. 
The kitchen was full of pleasant surprises , coconut oil , couscous ... Yum
Jesse said he vacuumed before we came . That's the only thing I can think of which he can improve upon.
He cleaned like a typical guy, not like a cleaning lady. 
Mattress and bedding was average but again at home I've splurged on memory foam so I shouldn't compare !",1
"The room is perfect! We liked it a lot. Jesse always responded in time and helped us to fixed the wifi. In the room, there are coffee and beer and was really helpful when we just arrived. We should fill in some coffe and bear for the newcomer, although we stayed too little time and left too early. Sorry for that. Jesse left us a list with best restaurants we could try. Thanks a lot. Hopefully we didn't damage anything in that lovely room.",1
"The location of Jessie’s house is very good, and we basically walked to everywhere in our 4 days of stay in Boston, and the metro transportation is also very convenient. The couch and bed are comfortable and I’ll recommend this place to my friends. ",1
"My wife and 7 year old son stayed in Jesse's and it was perfect.  My son especially like that he got to sleep in the loft.  The location was great.  It was very convenient to many restaurants, the ""T"" and within walking distance of many sights.  We would definitely recommend the place and would stay there again.",1
Jesse was a great host and the apartment was situated in a perfect location.,1
"Paige is very responsible for all details. The apt is located in back bay area, very convenient to metro and taxi taking. The place is clean and nice. It is a good choice for staying in Boston.",1
"Paige's place was great. The location is on beautiful Commonwealth Avenue, which has a nice park through the middle that leads you to the Boston gardens. Perfect for walking a dog or just getting some excercise. Shopping and restaurants are only a few blocks away. Fenway park is close by and there is a stop for the hop-on hop-off trolley that will take you on a tour of the whole city.",1
"Stay at this place. It's a great location for walking or taking the T anywhere you need to go in Boston. Great neighborhood, the apartment is very spacious/clean, and the host is extremely responsive/friendly and we got a deal for staying at her place. Couldn't have had a better experience! ",1
Paige was very easy to get in contact with via text message. The apartment was clean and had everything we needed for our stay. ,1
"This apartment has a perfect location. Only a block and half away from the T and steps away from Newberry St., which has plenty of restaurants, galleries, and shops. The apartment has two rooms plus a bathroom and the kitchen is fully stocked; both beds are also comfortable. Paige was a fantastic host and always responded immediately if we needed anything.",1
"It was perfect!! Such a cute and homely apartment! It's in a perfect location, easy to get around to some great places in back bay. Great communication from Paige and it was nice to have a fully set up kitchen so we could have some nice meals in too. Would definitely stay again!! ",1
"We had a great time at this location! It was perfectly located near Fenway Park and so many awesome restaurants and bars. My Favorites were Mei Mei Street Kitchen, Hojoko, Eastern Standard and so many more. I would love to return one day!",1
"The location was fantastic, in a cute building on a beautiful block, and close to Newbury Street, the T station, and great places to eat. Paige was extremely responsive and provided us with everything we needed. Check in and check out were fast and easy. This Airbnb really made our weekend in Boston amazing :) ",1
the apartment was exactly as presented in the profile... Paige was very responsive and made sure we had everything we needed... location was great for walking and very inviting... 5 stars!,1
"This is a review for 384 Commonwealth 42, Boston, MA. 
     Unfortunately, we did not have a good experience. We arrived at the apartment around 6PM, after a long day of traveling. The main problem was the extreme heat coming from the old style wall unit heaters in each of the rooms. There is no thermostat control in the apartment to regulate the heat. When we tried to plug in the air conditioning unit in the bedroom, the wall outlet started to spark because the cord was frayed. We had no choice but to open the windows and cool off the apartment. The building is on a very busy main street, so between the traffic and parties, it was pretty loud. 
     This is an old somewhat run down building. While it's decorated very nicely, the pictures don't represent the old condition of the apartment. Also, the TV didn't work, the main room heating unit was leaking and there was significant dry rot on the floor, the bathroom sink hot water spigot didn't work, and there was a lot of peeling paint. 
     We tried to contact Paige by email, phone, and text from 6-9PM, but there was no response. We finally heard back from her by text at 4:15am. 
      By this point we were exhausted, and decided we couldn't stay for the second night. We texted Paige to tell her we were leaving before her 11AM checkout time. We walked a few doors down to the Eliot Hotel, and they were nice enough to let us check in early. 
     We asked for a $200 refund from Paige, but she said she never gives refunds for any reason. We submitted a resolution request through Airbnb, and because of our pictures and explanations, they agreed to refund the $200 since Paige would not. They also gave us $60 towards a future Airbnb booking. We have had great experiences with our last 2 Boston Airbnb rentals, and we will absolutely use Airbnb again. But I cannot recommend Paige or this apartment. 
        
     ",0
"Good place for two people, great location to central Boston areas. 

And owner was very responsive. 
",1
"Great location, easy walk to shops, parks, bars. Very responsive! ",1
"While I didn't meet Paige, she was lovely to speak to and check in/out was a breeze.  The location of the apartment is fantastic! Close to Fenway Park and only a block away from Newbury Street and shops!  The apartment was clean and as described/shown in pictures!  Loved our stay in this apartment!",1
"we lived in 384 commonwealth avenue 42, where is great location,5-10mins walking to Newbury St. There are a lot of nice restaurants, stores and bars nearby.  It is really convenience for tourists living here. Due to cleaning lady’s careless, they forget to clean our apartment when we arrived. That was really disappointing. We contacted Paige, she quickly responded us and sent a cleaning lady to clean the apartment.  My friends and I read the instructions and followed what it tells us, but we still cannot find additional sheets, towels. The apartment should give more instructions for future Airbnbers about these, or just putting on the bed. Anyway, Paige is a kind and helpful host, very patient answer all of our questions.",0
"Although we had good communication from Paige before we arrived in Boston for our trip and she did allow us to drop our bags early since check-in time wasn't until 3, I can't say we had a pleasant stay.  When we arrived to check in the apartment at 3 it was extremely hot since it was almost 90 degrees that day.  After trying to plug in the air conditioner it was apparent it wasn't working.  I contacted Paige to ask her about the air conditioner.  She stated that her assistant dropped off a new one and they were installing them in June, but for us to feel free to put it in the window and replace the old one ourselves.  WHAT?!?!  I was so shocked by her response.  I stated that that is not something WE should be doing.  Then she stated that she could come by help us install it in the morning because ""they are super light and easy"".  Obviously she knew there was an issue with the air conditioner before we arrived...why was it not fixed/installed beforehand?  The new one is sitting in the bedroom.  Not only is it unprofessional, but it is an extreme liability to ask your guests to remove an old air conditioner and install a new one.  Again I was appalled and upset by Paige's response. I knew there was nothing she was going to do to resolve the situation and just told her we didn't know if we would be there in the morning and I just had to deal with the heat for the next 3 days.  Even with the windows open it was still hot and stifling.  After that initial communication from Paige the day we arrived....nothing.  The apartment is not in as good a condition as the pictures here, but it is in a great location (the one good thing I can say about it).  This was our first time using Airbnb, but I've heard wonderful things from friends about their stays/experiences so I hope to try it again and have a better experience.  We've been to Boston a number of times and love it.  We will be visiting Boston again, but will not be using Paige.  I don't normally post a negative response but couldn't in good conscience let others know about our experience so they knew what to expect.",0
"Paige was an amazing host! All of the instructions were clear and concise, and we had everything we needed. The location of the apartment was top-notch too. All in all, a great stay in a great city :) ",1
"Paige was a great host and was always available through text when we needed to get in touch. Apartment was clean and had everything we needed for our one night stay! Was a great location, close to the shops and bars. Would recommend and stay again!",1
"Paige´s place is very cozy and clean. The kitchen has everything you need. Bed and sofa bed are very comfortable.
The neighborhood is GREAT!!!!!!! One of the most beautiful streets in Boston. We had a great time!!!!",1
"Paige's place was perfect for our Boston visit. Great location (short walk to Fenway, Newbury Street and to our conference hotel). Cute apartment: clean, quiet, comfortable bed and fold-out couch with nice sheets, good towels (and two towels per-person - appreciated!), and a well-equipped kitchen. Clear instructions, both in text sent prior to our visit and instructions in the apartment. We were glad we'd brought a small fan for the main room, based on comments from other people who'd stayed - indoor temperature was very comfortable with fan, even with warm weather. ",1
"Loved the neighborhood & location to shopping, Fenway & restaurants was wonderful.",1
PERFECT location to visit Boston.  Paige was extremely helpful and also timely in answering our questions upon arrival.  ,1
Great check in and location!,1
 Love Back Bay! Thanks ! Great Place to live! Love Back Bay,1
We had a fabulous stay at Paige's place! The location was wonderful and was a great home base for our college visits and enjoying Newbury Street! Paige was delightful to work with and was very prompt with her communications. I would highly recommend this fully equipped and comfortable apartment!,1
"We had an amazing visit to Boston. The location is perfect, a short walk to everything to could ever want.  I would stay again.",1
"Joseph was a wonderful host. He is thoughtful, responsive, and went out of his way to provide a superb stay.  The apt is spacious, clean and located in a prime area of Boston. The kitchen is equipped with everything you may need to cook a fabulous meal. We enjoyed a quiet and restful sleep in the comfy bed. Thank you, Joseph, for making sure everything was seamless. ",1
"Glenn's home is great! It's a wonderful space that is kept very clean. It's in a great location, with walking distance throughout Boston. Booking with Glenn was very easy. He responded promptly and with a bunch of details, so we felt very comfortable. I would recommend staying at his home to any of my family and/or friends. ",1
"This 2-bedroom apartment was quite spacious and definitely enough for me and 4 of my friends. The high ceilings made the space seem even more spacious, so place is actually bigger than it seems in the pictures. The place was well-decorated and had everything that we needed (i.e. towels, sheets, dining ware, etc.). The closest T stops are about a 10-minute walk away. The neighborhood is quiet as there are many families who live in the area, and there are a number of great restaurants nearby. I'd definitely recommend this place for a visit to Boston. ",1
"The apartment is great, clean, location is perfect, very nice neighborhood, check-in was very easy and worked out perfect ( we were later then first noted), easy access to downtown Boston. Recomended ",1
Everything was great and easy!!,1
"This apartment was so beautiful. My guests and I were in awe of the classic beauty. The very high ceilings and large windows were a breath of fresh air. The place was impeccably clean, with ample towels, sheets, and a kitchen fully stocked so we were able to prepare our food. Also, it is in a beautiful area with everything you could think of or need within walking distance. I definitely would like to rent this place again. Thanks!",1
This place had an amazing location and was beautiful. Check in and check out was very simple and the place had everything we needed. I would absolutely recommend it to anyone that wants to stay in downtown Boston! The apartment was very spacious and the high ceilings were amazing.,1
"Great, great Boston location, and the flat had everything we needed for a short work trip.  Check in and check out were easy. It's a steal compared to the hotels in Back Bay, and would return again.  Thanks!",1
"Kevin was there to greet us, and available on the phone when needed.",1
Never actually got to stay here but looked like a lovely place. ,1
This place is very spacious and everything is great ! It is located at a quiet and nice neighborhood with lots of good restaurant. There are some meter parking available on the street. Very happy with the entire experience and much thanks to Kevin who showed us the place. ,1
"A nice and tall apartment. It was a little bit frustrating to find a place to park, however, I found a visitor parking lot on the street 3 blocks away for free. The rooms are clean. The location is very nice.",1
"Nice place, quiet neighborhood, easy to rent from.",1
"Completely hassle free, this reservation and stay was A+! Glenn went out of his way to be flexible for our stay accommodations. The space itself had more than what we needed- spare blankets, pillows, toilet paper, even peanut butter! :) 
Very highly recommended! ",1
Fantastic apartment. Everything went smoothly. Great area. Would suggest this location. To anyone traveling to the Boston area. I will certainly be trying to stay there again. ,1
"What a terrific surprise this stay was! In town for a convention at the Hynes, we chose to spend the night at this beautiful unit rather than the hotels in the area. Great price, far more comfortable than any hotel room would have been and a very short walk from the convention center. Perfectly clean and prepared for our arrival. We will definitely repeat this the next time we need a place to stay.",1
"It was a last minute trip. Glenn was very good helping us check in late. Apartment was great, had plenty of everything you would expect from upscale hotel and more. Keep in mind it's a very old building, but apartment is in excellent condition. Great area, nice restaurants for breakfast, lunch and dinner within walking distance.  Parking is tough, but very easy to get uber. Overall very good experience, loved Boston. Staying in this apartment definitely adds to Boston experience.",1
